PERIODO;MODO;JURISDICCION;GRUPO TARIFARIO;EMPRESA;LINEA;Suma de CANTIDAD;ACTUALIZACION
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA;LINEA 500-503;324224;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;COOPERATIVA DE TRABAJO 3 DE JULIO LIMITADA;LINEA 505C;53004;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;COOPERATIVA DE TRABAJO 6 DE JULIO LIMITADA;LINEA 6JUL;67740;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA DE TRANSPORTES SANTA RITA  SRL;LINEA 500B;41622;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA J.M. EZEIZA S.R.L.;LINEA 518;1162866;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 508C;32124;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 561B;37544;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA OESTE;1785557;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EMPRESA TRANSPORTE TRATADO DEL PILAR S.R.L.;LINEA 501B;453834;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EMRESA MONTERREY S.R.L.;LINEA 506A;159858;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EXPRESO EMPALME LOBOS S.R.L.;LINEA 501D;59143;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EXPRESO EMPALME LOBOS S.R.L.;LINEA 502A;9180;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EXPRESO LA PLATA BUENOS AIRES S.A.;LINEA 503 ESTE;1038938;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;EXPRESO LA PLATA BUENOS AIRES S.A.;LINEA 518 LA PLATA;32889;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;FUERTE BARRAGAN S.A.T.I.C.I.;LINEA 506F;325221;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;LA CENTRAL DE ESCOBAR SA;LINEA 520A;682895;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;LA PRIMERA DE LA ESCONDIDA SRL;LINEA 509;125988;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;LINEA EXPRESO LINIERS S.A.I.Y C.;LINEA 502;30225;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;MICRO OMNIBUS GRAL PACHECO SRL;LINEA 721;1254650;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;MICRO OMNIBUS TIGRE S.A.;LINEA 505C;56111;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;MICRO OMNIBUS TIGRE S.A.;LINEA 720;1993410;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;MICROEXPRES S.A.;LINEA 503 ESTE LA PLATA;190649;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;PILAR BUS S.A;LINEA 510B;818609;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;RUTA BUS S.A.;LINEA 501H;44204;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;RUTA BUS S.A.;LINEA 511B;384626;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 503C;95999;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;SERGIO A. RIVAS S.R.L;LINEA 503H;115069;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 500C;52336;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 501F;222975;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 502B;47816;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTE 11 DE JUNIO S.R.L.;LINEA 503E;96055;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;TRANSPORTES LA PERLITA S.A.;LINEA 500;664491;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;UNION PLATENSE SRL;LINEA 502 SUR;378708;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;UNION PLATENSE SRL;LINEA 520C;420983;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;UNION PLATENSE SRL;LINEA_NORTE MUNICIPAL;567132;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;UTENOR LINEA 723 UNION TRANSITORIA DE EMPRESAS;LINEA 723;459462;201907
201811;COLECTIVO;MUNICIPAL;U.M.A.2.;UTENOR SA L 722;LINEA 722;176822;201907
201811;COLECTIVO;NACIONAL;D.F.;17 DE AGOSTO S.A.;LINEA 26;819984;201907
201811;COLECTIVO;NACIONAL;D.F.;COLECTIVEROS UNIDOS S.A.;LINEA 106;1148531;201907
201811;COLECTIVO;NACIONAL;D.F.;COLECTIVEROS UNIDOS S.A.;LINEA_099;478680;201907
201811;COLECTIVO;NACIONAL;D.F.;D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR;LINEA 44;830916;201907
201811;COLECTIVO;NACIONAL;D.F.;EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A;LINEA 108;591810;201907
201811;COLECTIVO;NACIONAL;D.F.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 25;609303;201907
201811;COLECTIVO;NACIONAL;D.F.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 84;655328;201907
201811;COLECTIVO;NACIONAL;D.F.;JUAN B. JUSTO S.A.T.C.I.;LINEA 34;1313160;201907
201811;COLECTIVO;NACIONAL;D.F.;LA CENTRAL DE VICENTE LOPEZ S.A.;LINEA 061;304143;201907
201811;COLECTIVO;NACIONAL;D.F.;LA CENTRAL DE VICENTE LOPEZ S.A.;LINEA 62;321117;201907
201811;COLECTIVO;NACIONAL;D.F.;LA NUEVA METROPOL S.A.;LINEA 65;824865;201907
201811;COLECTIVO;NACIONAL;D.F.;LINEA DE MICROOMNIBUS 47 S.A.T.C.F.I.;LINEA 47;829921;201907
201811;COLECTIVO;NACIONAL;D.F.;M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR;LINEA 151;867510;201907
201811;COLECTIVO;NACIONAL;D.F.;M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR;LINEA 90;389321;201907
201811;COLECTIVO;NACIONAL;D.F.;MICROOMNIBUS BARRANCAS DE BELGRANO S.A.;LINEA 118;753445;201907
201811;COLECTIVO;NACIONAL;D.F.;NUDO S.A.;LINEA 107;996451;201907
201811;COLECTIVO;NACIONAL;D.F.;NUDO S.A.;LINEA 50;712054;201907
201811;COLECTIVO;NACIONAL;D.F.;NUDO S.A.;LINEA 6;384093;201907
201811;COLECTIVO;NACIONAL;D.F.;NUEVOS RUMBOS S.A.T.A.C.I.F.I.;LINEA 132;1886006;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSP. AUTOMOTORES 12 DE OCTUBRE S.A.C.;LINEA 7;541624;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSP. SGTO. CABRAL;LINEA 102;692743;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSPORTE NUEVE DE JULIO SAC.;LINEA 109;794208;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSPORTES AUTOMOTORES CALLAO S.A.;LINEA 12;1563407;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;LINEA 115;590209;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSPORTES COLEGIALES S.A.C.I.;LINEA 42;855301;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 76;806121;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSPORTES RIO GRANDE S.A.C.I.F.;LINEA 23;349813;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSPORTES RIO GRANDE S.A.C.I.F.;LINEA 5;891261;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSPORTES SANTA FE S.A.C.I.;LINEA 39;1584941;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSPORTES SESENTA Y OCHO S.R.L.;LINEA 68;1398606;201907
201811;COLECTIVO;NACIONAL;D.F.;TRANSPORTES SOL DE MAYO C.I.S.A.;LINEA 4;719035;201907
201811;COLECTIVO;NACIONAL;D.F.;VUELTA DE ROCHA S.A.T.C.I.;LINEA 64;814859;201907
201811;COLECTIVO;NACIONAL;S.G.I.;4 DE SEPTIEMBRE S.A.T.C.P.;LINEA 37;1180752;201907
201811;COLECTIVO;NACIONAL;S.G.I.;ALMAFUERTE S.A.T.A.C.I.;LINEA 55;959967;201907
201811;COLECTIVO;NACIONAL;S.G.I.;AZUL S.A. DE TRANSPORTE AUTOMOTOR;LINEA 41;1190483;201907
201811;COLECTIVO;NACIONAL;S.G.I.;BERNARDINO RIVADAVIA S.A.T.A.;LINEA 113;984468;201907
201811;COLECTIVO;NACIONAL;S.G.I.;BERNARDINO RIVADAVIA S.A.T.A.;LINEA 63;862745;201907
201811;COLECTIVO;NACIONAL;S.G.I.;BUENOS AIRES BUS SOCIEDAD ANONIMA;LINEA 49;368777;201907
201811;COLECTIVO;NACIONAL;S.G.I.;BUS DEL OESTE S.A.;LINEA 97;410076;201907
201811;COLECTIVO;NACIONAL;S.G.I.;CARDENAS S.A. EMPRESA DE TRANSPORTES;LINEA 126;1223709;201907
201811;COLECTIVO;NACIONAL;S.G.I.;COMPA¥IA MICROOMNIBUS LA COLORADA SACI;LINEA 178;1510689;201907
201811;COLECTIVO;NACIONAL;S.G.I.;D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR;LINEA 101;1187470;201907
201811;COLECTIVO;NACIONAL;S.G.I.;D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR;LINEA 28;2360289;201907
201811;COLECTIVO;NACIONAL;S.G.I.;D.U.V.I. SOCIEDAD ANONIMA;LINEA 193;206277;201907
201811;COLECTIVO;NACIONAL;S.G.I.;D.U.V.I. SOCIEDAD ANONIMA;LINEA 86;722331;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EL NUEVO HALCON S.A.;LINEA 148;2229275;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EL PUENTE S.A.T.;LINEA 128;652594;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EL PUENTE S.A.T.;LINEA 158;467918;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EL PUENTE S.A.T.;LINEA 32;366931;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EL PUENTE S.A.T.;LINEA 75;232281;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EMP.DE TRANSP. PEDRO DE MENDOZA C.I.S.A.;LINEA 29;1054679;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EMP.DE TRANSP.MICROOMN.SAENZ PE¥A S.R.L.;LINEA 92;1414264;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EMP.TRANSP.AUTOM.DE PASAJEROS S.A.C.I.F.;LINEA 24;1208023;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EMPRESA ANTARTIDA ARGENTINA S.A.T.;LINEA 95;664361;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A;LINEA 21;2105084;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EMPRESA DE TRANSPORTES AMERICA S.A.C.I.;LINEA 105;937595;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EMPRESA LINEA 216 S.A.T.;LINEA 166;1217783;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EMPRESA TANDILENSE S.A.C.I.F.I.Y DE S.;LINEA 152;2544702;201907
201811;COLECTIVO;NACIONAL;S.G.I.;ERSA URBANO;LINEA 133;642867;201907
201811;COLECTIVO;NACIONAL;S.G.I.;ERSA URBANO;LINEA 140;609512;201907
201811;COLECTIVO;NACIONAL;S.G.I.;ERSA URBANO;LINEA 184;543078;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EXPRESO GENERAL SARMIENTO S.A.;LINEA 176;2087495;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EXPRESO LOMAS S.A.;LINEA 112;284066;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EXPRESO LOMAS S.A.;LINEA 165;873349;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EXPRESO QUILMES S.A.;LINEA 98;1907384;201907
201811;COLECTIVO;NACIONAL;S.G.I.;EXPRESO SAN ISIDRO S.A.T.C.I.F.I.;LINEA 168;1311059;201907
201811;COLECTIVO;NACIONAL;S.G.I.;GENERAL PUEYRREDON S.A.T.C.I.;LINEA 110;1093321;201907
201811;COLECTIVO;NACIONAL;S.G.I.;GENERAL TOMAS GUIDO S.A.C.I.F.;LINEA 9;926497;201907
201811;COLECTIVO;NACIONAL;S.G.I.;GRUPO LINEA 179 S.A.;LINEA 179;446838;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LA CABA¥A S.A.;LINEA 172;536791;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LA CABA¥A S.A.;LINEA 174 BS AS;787523;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LA CENTRAL DE VICENTE LOPEZ S.A.;LINEA 114;798181;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LA CENTRAL DE VICENTE LOPEZ S.A.;LINEA 143;526532;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS;LINEA 180;1867853;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LINEA 10 S.A.;LINEA 10;798721;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LINEA 17 S.A.;LINEA 17;1211062;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LINEA 213 S.A. DE TRANSPORTE;LINEA 53;1511432;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LINEA 22 S.A.;LINEA 22;631249;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LINEA 71 S.A.;LINEA 71;1403569;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LOS CONSTITUYENTES S.A.T.;LINEA 111;697205;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LOS CONSTITUYENTES S.A.T.;LINEA 127;621572;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LOS CONSTITUYENTES S.A.T.;LINEA 78;905155;201907
201811;COLECTIVO;NACIONAL;S.G.I.;LOS CONSTITUYENTES S.A.T.;LINEA 87;827591;201907
201811;COLECTIVO;NACIONAL;S.G.I.;MAYO S.A.T.A.;LINEA 141;718620;201907
201811;COLECTIVO;NACIONAL;S.G.I.;MAYO S.A.T.A.;LINEA 36;192620;201907
201811;COLECTIVO;NACIONAL;S.G.I.;MICRO OMNIBUS NORTE S.A.;LINEA 60;2626749;201907
201811;COLECTIVO;NACIONAL;S.G.I.;MICRO OMNIBUS QUILMES S.A.C.I. Y F.;LINEA 159;2111461;201907
201811;COLECTIVO;NACIONAL;S.G.I.;MICRO OMNIBUS SUR S.A.C.;LINEA 160;1530292;201907
201811;COLECTIVO;NACIONAL;S.G.I.;MICROOMNIBUS CIUDAD DE BS.AS. S.A.T.C.I;LINEA 59;2045013;201907
201811;COLECTIVO;NACIONAL;S.G.I.;MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.;LINEA 154;151146;201907
201811;COLECTIVO;NACIONAL;S.G.I.;MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.;LINEA 45;868637;201907
201811;COLECTIVO;NACIONAL;S.G.I.;MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.;LINEA 153 BS AS;325021;201907
201811;COLECTIVO;NACIONAL;S.G.I.;MICROOMNIBUS SAAVEDRA S.A.T.A.C.I.;LINEA 19;711724;201907
201811;COLECTIVO;NACIONAL;S.G.I.;NUDO S.A.;LINEA 150;639191;201907
201811;COLECTIVO;NACIONAL;S.G.I.;ROCARAZA S.A.;LINEA 146;856488;201907
201811;COLECTIVO;NACIONAL;S.G.I.;ROCARAZA S.A.;LINEA 31;1194293;201907
201811;COLECTIVO;NACIONAL;S.G.I.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 177;747535;201907
201811;COLECTIVO;NACIONAL;S.G.I.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 51;762291;201907
201811;COLECTIVO;NACIONAL;S.G.I.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 74;459300;201907
201811;COLECTIVO;NACIONAL;S.G.I.;SAN VICENTE S.A. DE TRANSPORTES;LINEA 79;518920;201907
201811;COLECTIVO;NACIONAL;S.G.I.;SARGENTO CABRAL S.A.DE TRANSPORTE;LINEA 136 BS AS;598545;201907
201811;COLECTIVO;NACIONAL;S.G.I.;SARGENTO CABRAL S.A.DE TRANSPORTE;LINEA 163 BS AS;398287;201907
201811;COLECTIVO;NACIONAL;S.G.I.;SARGENTO CABRAL S.A.DE TRANSPORTE;LINEA 182;1270290;201907
201811;COLECTIVO;NACIONAL;S.G.I.;SOCIEDAD ANONIMA EXPRESO SUDOESTE;LINEA 85;1578812;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANPORTES VEINTIDOS DE SETIEMBRE S.A.C.;LINEA 2;910461;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE ESCALADA S.A.T.;LINEA 169;517995;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE ESCALADA S.A.T.;LINEA 175;404910;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE IDEAL SAN JUSTO S.A.;LINEA 185;389938;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE IDEAL SAN JUSTO S.A.;LINEA 96;1668746;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 117;1047506;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 161;1584000;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 188;954472;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTE LARRAZABAL C.I.S.A.;LINEA 20;420962;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES 1§ SEPTIEMBRE S.A.;LINEA 93;599012;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES 270 S.A.;LINEA 70;741409;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES ALMIRANTE BROWN S.A.;LINEA 33;1187492;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AUTOMOTORES CALLAO S.A.;LINEA 124;844103;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;LINEA 100;1132555;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AUTOMOTORES RIACHUELO S.A.;LINEA 134;783940;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES AVENIDA BERNARDO ADER S.A.;LINEA 130;1370429;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES DEL TEJAR S.A.;LINEA 67;908681;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LINEA 123 S.A.C.I.;LINEA 123;374637;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 135;783172;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 56;548866;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES LOPE DE VEGA S.A.C.I.;LINEA 91;1043983;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES NUEVA CHICAGO C.I.S.A.;LINEA 80;1314543;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES QUIRNO COSTA S.A.C.I.;LINEA 103;818221;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES RIO GRANDE S.A.C.I.F.;LINEA 8;931129;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES SAN CAYETANO S.A.C.;LINEA 1;388022;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TRANSPORTES SUR-NOR C.I.S.A.;LINEA 15;1773613;201907
201811;COLECTIVO;NACIONAL;S.G.I.;TTES.AUTOMOTORES DE PASAJEROS SIGLO XXI SA;LINEA 181;758912;201907
201811;COLECTIVO;NACIONAL;S.G.I.;UNION TRANSPORTISTAS DE EMPRESAS SA;LINEA 46;702655;201907
201811;COLECTIVO;NACIONAL;S.G.II.;LA CENTRAL DE VICENTE LOPEZ S.A.;LINEA 129;1127185;201907
201811;COLECTIVO;NACIONAL;S.G.II.;LA NUEVA METROPOL S.A.;LINEA 194;624043;201907
201811;COLECTIVO;NACIONAL;S.G.II.;LA NUEVA METROPOL S.A.;LINEA 195;292055;201907
201811;COLECTIVO;NACIONAL;S.G.II.;LINEA EXPRESO LINIERS S.A.I.Y C.;LINEA 88;700848;201907
201811;COLECTIVO;NACIONAL;S.G.II.;TRANSPORTES ATLANTIDA S.A.C.;LINEA 57;1250651;201907
201811;COLECTIVO;PROVINCIAL;U.M.A.1.;YITOS S.A.;LINEA 549;109449;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 218;976186;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 284;268217;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 325;384587;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;ALMAFUERTE EMPRESA DE TRANSPORTE S.A.C.I. E I;LINEA 378;1254907;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;CIA ANDRADE EMPRESA DE TRANSPORTE DE PASAJEROS SRL;LINEA 283;875933;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;CIA LA PAZ AMADOR MOURE SACIFIYA;LINEA 277;248877;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 239A;545407;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 278;1285066;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 281;550952;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 293B;292141;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥ÖA DE OMNIBUS 25 DE MAYO LINEA 278;LINEA 323;695063;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA ISLE¥A S.R.L.;LINEA 237A;1728206;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA ISLE¥A S.R.L.;LINEA 310;206399;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 289;611055;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 304;1087053;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IA NOROESTE S.A.T.;LINEA 343;1281475;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 326;231143;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;COMPA¥IAÿ DE TRANSPORTE VECINAL S.A.;LINEA 386;301178;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 264;461793;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 371;1063103;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA CIUDAD DE SAN FERNANDO SA;LINEA 445;272620;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 200;94828;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTE DEL SUR SRL;LINEA 404;852935;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DE TRANSPORTES EL LITORAL S.A.;LINEA 449;785673;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 244;317294;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 302;576055;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 303;850444;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 320;149855;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 390;303265;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 443A;288296;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 461;109040;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 462;75613;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 463;542213;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA DEL OESTE SAT;LINEA 464;338176;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 236;2698283;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 269;1718944;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 395;591371;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 441;538496;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA 216 S.A.T.;LINEA 443;53393;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA LINEA SIETE SAT;LINEA 307;1133999;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA MONTE GRANDE S.A. LINEA 501;LINEA 245;212538;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA MONTE GRANDE S.A. LINEA 501;LINEA 394;683118;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 215;220491;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EMPRESA NUEVE DE JULIO S.A.T.;LINEA 225;37486;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO ESTEBAN ECHEVERRIA S.R.L.;LINEA 222;134141;201907
201811;COLECTIVO;PROVINCIAL;U.P.A.;EXPRESO ESTEBAN ECHEVERRIA S.R.L.;LINEA 306;1521932;201907
